process_end_time,final_mes_time,OV,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,batch_id,batch_OV_std,is_anomaly
2016-11-19 13:37:00,2017-01-07 23:43:00,42.73095,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 01:19:00,46.10008,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 03:32:00,43.61342,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 03:49:00,77.9431,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 05:24:00,101.7674,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 07:19:00,88.99138,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 07:54:00,44.6795,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 09:29:00,42.06932,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 11:24:00,47.99922,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-08 14:02:00,87.89661,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 00:13:00,78.45972,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 02:44:00,40.64376,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 04:44:00,47.8748,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 06:49:00,74.3415,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 12:52:00,44.28842,24.94,56.62,655.34,0.62,0.14,0.07,25.69,2.19,14.11,0.89,23.53,247.56,0.54,45.19,0.45,1.41,7.76,2.3,0.78,0.18,1.06,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-19 13:37:00,2017-01-13 16:56:00,80.33728,25.22,14.4,397.21,0.59,0.14,0.08,38.31,2.17,53.05,0.83,23.69,229.22,0.51,45.27,1.66,1.36,7.38,7.31,3.46,0.28,0.54,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,68,22.48265252636692,0
2016-11-21 21:55:00,2017-01-06 03:28:00,68.80186,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 03:33:00,82.23639,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 03:33:00,129.5366,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 06:46:00,89.80398,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 07:02:00,67.41961,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 09:58:00,115.7316,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 10:19:00,77.19048,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 13:11:00,89.11093,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 14:04:00,75.1083,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 16:34:00,109.9937,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 16:54:00,69.13863,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 17:19:00,67.82177,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 19:49:00,82.8717,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 20:12:00,89.59112,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-06 20:34:00,69.02932,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-07 03:05:00,71.29914,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,2600,0,0.0,0.97,0.29,8.8,4.6,6.1,2.0,26.0,8.3,0.96,8.4,1.7,0.01,45.0,0.02,0.01,1.9,0.25,11.0,25.76,72.1,560.72,0.61,0.14,0.07,34.98,2.12,14.04,0.88,24.22,31.14,0.56,45.06,0.19,1.33,6.83,4.26,0.5,0.11,0.58,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-07 06:19:00,59.44488,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.73,12.49,449.38,0.64,0.15,0.08,127.27,0.97,14.42,0.91,22.31,444.83,0.57,42.34,0.14,1.31,4.61,2.07,0.47,0.16,1.06,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 21:55:00,2017-01-10 08:11:00,74.87344,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,93,0,0.0,0.61,0.05,2.3,5.7,0.64,1.8,0.71,1.3,0.28,3.6,0.48,0.0,12.0,0.03,0.01,0.33,0.04,0.97,23.49,67.9,422.53,0.58,0.13,0.06,15.63,1.71,4.56,0.84,21.94,14.78,0.51,40.2,0.1,1.2,4.89,2.3,0.47,0.1,0.51,0.72,0.0,0.48,0.0,0.03,0.26,0.26,0.29,0.56,1.2,0.03,0.26,11.0,0.2,0.0,3.2,0.02,0.01,0.17,0.04,69,18.79897022523907,0
2016-11-21 22:30:00,2017-01-03 07:51:00,130.0452,23.62,9.35,705.91,0.64,0.14,0.08,127.48,4.25,7.3,0.93,22.25,143.07,0.57,43.03,0.31,1.31,2.6,2.21,0.57,0.1,0.67,390,0,0.14,1.1,0.05,4.2,5.2,3.9,0.46,2.1,0.48,1.3,1.9,1.2,0.0,20.0,0.05,0.01,0.59,0.05,8.1,23.43,4.58,637.68,0.62,0.14,0.07,8.75,4.55,4.07,0.93,22.06,19.68,0.54,42.09,0.17,1.38,3.94,3.33,0.49,0.11,0.55,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,70,17.08536650564715,0
2016-11-21 22:30:00,2017-01-03 11:07:00,116.7109,24.35,4.92,635.52,0.64,0.14,0.09,78.09,3.22,6.29,0.92,22.8,36.96,0.56,43.58,0.15,1.3,4.43,3.13,0.52,0.11,0.56,390,0,0.14,1.1,0.05,4.2,5.2,3.9,0.46,2.1,0.48,1.3,1.9,1.2,0.0,20.0,0.05,0.01,0.59,0.05,8.1,24.0,1.41,596.03,0.6,0.13,0.07,36.66,2.05,6.16,0.85,22.27,33.28,0.53,41.2,0.21,1.35,3.59,3.83,0.56,0.34,0.59,1.4,0.01,0.8,0.0,0.02,0.29,0.26,0.96,0.69,1.4,0.05,0.17,11.0,0.35,0.0,3.7,0.02,0.01,16.0,0.02,70,17.08536650564715,0
